,MS Zoning,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Bldg Type,House Style,Overall Qual,Roof Style,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Full Bath,Kitchen Qual,Functional,Fireplaces,Garage Cars,Paved Drive,SalePrice,Years Before Sale,Years Since Remod,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Gtl,Land Slope_Mod,Land Slope_Sev,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exter Qual_Ex,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Ex,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating QC_Ex,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air_N,Central Air_Y,Kitchen Qual_Ex,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Garage Cars_0,Garage Cars_1,Garage Cars_2,Garage Cars_3,Garage Cars_4,Garage Cars_5,Paved Drive_N,Paved Drive_P,Paved Drive_Y
1381,RL,IR1,Lvl,AllPub,FR2,Gtl,Feedr,1Fam,1Story,5,Gable,0.0,TA,TA,CBlock,702.0,894.0,Ex,Y,894,1,Gd,Typ,0,2,Y,130000,41,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1382,RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,SFoyer,6,Gable,40.0,TA,TA,CBlock,450.0,450.0,Ex,Y,1034,1,TA,Typ,1,2,Y,153000,30,30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1383,RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,5,Gable,340.0,TA,TA,CBlock,221.0,1073.0,Gd,Y,1073,1,TA,Typ,0,1,Y,120000,41,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1384,RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,SFoyer,5,Gable,0.0,TA,TA,PConc,104.0,1060.0,TA,Y,1126,1,TA,Typ,0,2,Y,152000,24,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1385,RL,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Duplex,SFoyer,4,Gable,0.0,TA,TA,CBlock,1198.0,1198.0,TA,Y,1258,0,TA,Typ,0,2,Y,108959,39,39,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1386,RL,Reg,Lvl,AllPub,Inside,Gtl,Feedr,2fmCon,1Story,5,Gable,0.0,TA,TA,PConc,1300.0,1300.0,Fa,Y,1140,1,TA,Typ,0,2,Y,95541,88,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1387,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,Gable,0.0,TA,TA,CBlock,288.0,1006.0,TA,Y,1006,1,TA,Typ,0,0,Y,80000,49,49,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1388,RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,1Story,5,Gable,0.0,TA,TA,CBlock,0.0,1228.0,Gd,Y,1228,1,Gd,Typ,0,1,Y,149350,42,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1389,RL,Reg,Lvl,AllPub,Inside,Gtl,Feedr,1Fam,1Story,5,Gable,0.0,TA,Gd,CBlock,634.0,960.0,Ex,Y,960,1,Gd,Typ,0,1,Y,144900,45,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1390,RL,Reg,Lvl,AllPub,Inside,Gtl,PosA,1Fam,1Story,6,Gable,0.0,TA,TA,CBlock,776.0,988.0,TA,Y,1188,1,TA,Typ,1,2,Y,185000,52,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1391,RL,Reg,Lvl,AllPub,Inside,Gtl,PosN,1Fam,1Story,5,Gable,0.0,TA,TA,PConc,1064.0,1383.0,TA,Y,1383,1,TA,Typ,1,1,Y,165000,54,54,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1392,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,Flat,0.0,TA,TA,CBlock,429.0,1602.0,Gd,Y,1252,1,TA,Typ,1,2,Y,235000,48,33,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1393,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,SLvl,5,Gable,0.0,TA,Gd,CBlock,0.0,533.0,TA,Y,1601,1,TA,Min2,0,1,Y,140000,50,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1394,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,Gable,0.0,TA,TA,PConc,0.0,672.0,Ex,Y,672,1,TA,Typ,0,1,N,108000,68,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1395,RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,5,Flat,275.0,TA,TA,CBlock,988.0,988.0,Gd,Y,1721,2,TA,Mod,2,2,Y,145000,48,48,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1396,RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1.5Fin,5,Gable,0.0,TA,TA,BrkTil,336.0,576.0,Gd,Y,1350,1,Gd,Min1,0,3,N,152400,67,35,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1397,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,SLvl,5,Hip,0.0,TA,Gd,PConc,704.0,864.0,Ex,Y,904,1,Gd,Typ,0,3,Y,144000,38,38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1398,RL,Reg,HLS,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,Gable,0.0,TA,TA,PConc,1003.0,1291.0,Ex,Y,1291,1,Gd,Typ,1,2,Y,173000,12,11,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1399,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,Hip,299.0,TA,TA,CBlock,392.0,1160.0,Ex,Y,2022,2,TA,Typ,1,2,Y,192000,31,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1400,RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,1Story,7,Gable,0.0,TA,TA,CBlock,599.0,1524.0,TA,Y,1524,2,TA,Typ,2,2,Y,245000,29,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1401,RL,IR1,Low,AllPub,CulDSac,Sev,Norm,1Fam,1Story,7,Flat,0.0,TA,TA,CBlock,226.0,1385.0,Ex,Y,1363,1,TA,Mod,2,2,Y,241500,54,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1402,RL,IR1,Low,AllPub,CulDSac,Mod,Norm,1Fam,1Story,4,Flat,0.0,TA,TA,CBlock,1116.0,1364.0,Ex,Y,1663,1,Gd,Min1,2,2,Y,256000,54,14,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1403,RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,SLvl,6,Gable,84.0,TA,TA,CBlock,719.0,1019.0,Gd,Y,1357,1,Ex,Typ,1,1,Y,177000,49,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1404,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,7,Gable,0.0,TA,TA,CBlock,0.0,570.0,TA,Y,1079,1,TA,Typ,1,1,Y,125600,60,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1405,RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,Hip,216.0,TA,TA,CBlock,500.0,1094.0,Ex,Y,1094,1,TA,Typ,2,2,Y,155000,55,55,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1406,RL,IR2,Bnk,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,6,Gable,0.0,TA,TA,BrkTil,0.0,907.0,TA,Y,2358,3,TA,Typ,1,2,Y,240000,100,11,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1407,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,Flat,0.0,TA,TA,PConc,1035.0,1580.0,Ex,Y,1518,1,Fa,Typ,2,0,Y,260000,68,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1408,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,6,Gable,0.0,TA,TA,BrkTil,0.0,1163.0,Ex,Y,1674,2,TA,Typ,1,2,N,185000,90,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1409,RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,6,Hip,0.0,TA,TA,CBlock,626.0,1127.0,Ex,Y,2108,2,Gd,Typ,2,2,Y,235000,73,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1410,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,Hip,0.0,TA,TA,CBlock,870.0,1509.0,TA,Y,1509,1,Gd,Typ,1,1,Y,159900,52,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1411,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Duplex,SFoyer,5,Gable,0.0,TA,TA,PConc,864.0,864.0,Fa,N,864,1,TA,Typ,0,0,Y,99600,33,33,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1412,RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,6,Gable,216.0,Gd,TA,CBlock,324.0,621.0,TA,Y,1269,1,TA,Typ,0,1,Y,134500,46,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1413,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,5,Gable,0.0,TA,TA,BrkTil,241.0,861.0,Ex,Y,1367,1,TA,Typ,0,1,Y,119000,108,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1414,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,2fmCon,2Story,5,Gable,0.0,TA,TA,CBlock,969.0,1117.0,TA,Y,1347,1,TA,Typ,0,0,N,107500,98,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1415,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,2fmCon,1Story,5,Gable,0.0,TA,TA,CBlock,1040.0,1164.0,TA,N,1164,1,TA,Typ,0,1,Y,125000,58,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1416,RL,Reg,Lvl,AllPub,Corner,Gtl,Artery,1Fam,1.5Fin,6,Gable,0.0,TA,TA,BrkTil,0.0,572.0,Fa,N,1096,1,TA,Typ,0,0,N,79000,84,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1417,RL,Reg,Lvl,AllPub,Inside,Gtl,Artery,1Fam,1.5Fin,5,Gable,0.0,TA,TA,CBlock,236.0,616.0,TA,N,1111,1,TA,Typ,0,1,Y,95000,67,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1418,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,Hip,99.0,TA,TA,PConc,1085.0,1475.0,Ex,Y,2329,2,Gd,Typ,1,2,Y,262280,18,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1419,RL,IR3,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,6,Gable,190.0,Gd,TA,PConc,779.0,1077.0,Ex,Y,2814,2,Gd,Typ,1,2,Y,260000,13,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1420,RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,Gable,251.0,Gd,TA,PConc,1271.0,1602.0,Ex,Y,1626,2,Gd,Typ,1,2,Y,226500,14,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1421,RL,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,2Story,7,Gable,0.0,Gd,TA,PConc,355.0,812.0,Ex,Y,2200,2,Gd,Typ,1,2,Y,225000,15,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1422,RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,SLvl,7,Gable,0.0,Gd,TA,PConc,0.0,672.0,Ex,Y,2037,2,Gd,Typ,1,2,Y,229000,12,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
